id,科目,章,問題種別,年度,問題番号,曜日グループ,問題文,解答,解説
128,生保2,7,中問,,,6,(42) 日本の法定会計と潜在価値会計(Embedded Value Accounting)の目的および特徴について、両者の違いを含めて簡潔に説明しなさい,"＜目的＞
日本の法定会計
・保険会社のソルベンシー確保、つまり、契約者の保護を目的としている．
・一方で，保険契約準備金等の保険会社特有の部分を除けば、会社法会計（商法会計）および証券取引会計と原則同一の会計であることから、（主に保険契約者）および株主に対する会計情報の提供も目的となっているといえる。
・つまり、期間損益の把握を目的の一部としながらも，契約者の保護を第一に重視した会計となっている。
・ただし，保険契約準備金が負債のほとんどを占めることから，結果として，契約者保護という目的により期間損益が歪められているという側面がある．

潜在価値会計
・保険会社の潜在的価値、つまり，保険会社が将来生み出す利益の現価の算出を主な目的としている。
・繰延法ではなく、いわゆる資産負債法による会計といえる。
・また、後述するように会社の「経営成績」の実態に即した会計であることから、法定会計による財務情報を補うものとして活用される.

＜特徴＞
日本の法定会計
・日本の法定会計は、平準純保険料式責任準備金の積み立てを原則として求めているため、新契約獲得の際に新契約費を上回る収入を得ることができず、収益上マイナス評価されることがあるという特徴を持つ。つまり、新契約の獲得から会計上の利益の実現までにタイムラグが存在する。同様に、解約は経営成績上マイナス評価されるべき事象であるが、その期の法定会計上は、解約控除が収益計上されプラス評価される｡つまり、現行の日本の法定会計は、その期の会社の「経営成績」を適切に表す会計とはなっていない。
・また、「期間損益」を重視し、責任準備金をロックイン方式で評価する等、繰延法による会計となっているため、会社の経済的価値（純資産）の把握は限定的となっている。
・標準責任準備金制度により責任準備金の積立方式や評価基礎率が法定されていることもあり、一定の客観性・比較可能性を有する。

潜在価値会計
・会社の経済的価値を目的とした潜在価値会計では、新契約を獲得すると、当該新契約から将来得られる価値がプラス評価され、解約の発生は、当該契約から将来得られる利益が失われることによってマイナス評価される会計であり、「経営成績」の実態に即しているという特徴を持つ。
・しかしながら、潜在価値の額が前提条件により大きく変化するため、「期間損益」の把握は容易ではない｡
・また、前提条件の決定には、一般的には（特に日本においては）共通の会計原則が存在しないため、客観性の面で法定会計に劣り、比較可能性も保証されない。
・また、会社の経済的価値の把握を目指す趣旨から、資産負債法による会計であり、ロックイン原則は適用されない。",法定会計が「過去から現在までの確実な実績（保守的）」を映す鏡だとすれば、潜在価値会計（EV）は「将来生み出す利益の見込み（実力）」を映す鏡であり、両者で会社の姿を立体的に評価します。
129,生保2,7,中問,,,6,(43) ハードルレートとは何か、またその設定方法について簡潔に説明せよ。,"【ハードルレートとは何か】
リスク割引率とも呼ばれる
・利益が実現するまでの時間的な遅れ（貨幣の時間的価値）と、
　・利益実現に関する不確実性のリスクを考慮した上で、
　・株主等が投下資本に対して期待する収益率であり、資本の調達コストに対応するもの。
　・株式会社の場合、投下資本として株主資本を考えることができるため、ハードルレートも一般の株主が期待する利益を基準にすることができるが、相互会社の場合このようなアプローチは取りにくいため、経営者が期待する会社のソルベンシーマージンの成長率＋リスクプレミアム等の手法が考えられる。

【計算アプローチ】
トップダウンアプローチ
・会社のリスク特性に基づき、すべての商品について単一の割引率を適用する方法。
・通常、リスク割引率を、加重平均資本コスト(WACC ； Weighted Average Cost of Capital)を計算して求める。
　・この方法は、会社の資本構造を反映して資本の調達コストを計算するものであり、借入金のコストは税引後の借入れのコストにより、株主資本コストは、通常、CAPM理論に基づく方法により計算される。 CAPM理論によれば、株主資本コストは次の算式で表すことができる。
　・株主資本コスト　＝　リスクフリーの投資収益率　+　β（ベータ）×　株式プレミアム
　・リスクフリーの投資収益率は、適当な満期の国債利回りを用いること等が考えられる。
　・βの決定にあたっては、ベンチマークとなる上場会社の株価から推定する方法やβの水準に影響を及ぼす要素について主観的なスコアリングを行って決定する方法などが実務的に用いられている。（決まった方式があるわけではない）
　・株式プレミアム　=　株式投資の平均的収益率　－　リスクフリーの投資収益率
・アプライザルバリューでは、新契約獲得までと新契約獲得後で異なる割引率を用いることもある。

ボトムアップアプローチ
　・各キャッシュフローのリスク特性に基づきリスク割引率を設定する方法。このアプローチは、各契約ラインに付随するリスクを反映して割引率を設定するもの。
　・トップダウンアプローチよりも透明性の高い、各事業リスクに適した割引率の設定が可能となる
　・実務上の取扱は煩雑となる。
　・市場整合的EVは代表的なボトムアップアプローチに分類される。",ハードルレートは、事業投資を行う上で「最低限超えなければならない利益率のハードル」であり、会社全体の調達コスト（トップダウン）や事業ごとのリスクの高さ（ボトムアップ）から設定されます。
130,生保2,7,中問,,,6,(44) 市場整合的EVの各構成要素について、簡潔に説明しなさい。また、市場整合的ＥＶを経営目標として設定し、開示することの意義について、簡潔に説明しなさい。,"【市場整合的EVの各構成要素】
市場整合的EV（以下MCEV）は、「修正純資産」と「保有契約価値」から構成される。

＜修正純資産＞
・修正純資産は、法定会計における純資産をベースに、負債のうち、利益の内部留保的性格を有する危険準備金、価格変動準備金等を純資産に振り替えるなどの修正を加えて計算する。
・修正純資産には、法定会計では市場整合的な評価額で資産計上されていない、満期保有目的の債券・責任準備金対応債券・貸付金および不動産の含み損益や一般貸倒引当金なども加算される。また、負債中の劣後債務の含み損益、退職給付の未積立債務なども反映される。
・修正純資産は、ソルベンシー維持のために必要な「必要資本」と、それを上回る「フリーサープラス」として捉えることができる。

＜保有契約価値＞
・保有契約価値は、確実性等価将来利益現価から、オプションと保証の時間価値、フリクショナルコストおよびヘッジ不能リスクに係る費用を差し引いて算出する。
・保険事故発生率、解約失効率、事業費率などの非経済前提（保険関係の前提）は、過去・現在・将来を考慮した最良推定に基づいて設定する。また、割引率などの経済前提は市場整合的に設定する。
・これらの前提は、法定会計とは異なり、評価時点等において適切に見直すものであり、結果的に、責任準備金は、ロックフリーの営業保険料式で評価されることとなる。

【市場整合的EVを経営目標として設定し、開示することの意義】
・従来からの法定会計ベースの利益指標のみを目標として経営を行うことは、必ずしも会社の経営成績が直接に即座の収益の増加に繋がるわけではない点、リスクの評価が十分に入っていない点等において、今日的に見た場合には十分とは言えない点がある。以下に述べるように、MCEVは、保険契約価値をメインとした会社価値を市場整合的な手法により算定することを通して、部分的にせよ、これらを解消するものであり、より適切な会社価値や経営成績の評価を通じて経営陣や各種のステークホルダーの判断に資するものである。
・例えば、法定会計では、新契約時損失により新契約が成立すればするほど会計上は赤字となり、一方、解約時には解約益が計上されることで収益となるため、期間損益が経営の実態を反映していない部分がある。また、ロックインされた責任準備金や資産評価の硬直性という点から含み損益が生じる可能性があり、内在するリスク等の会社の状態が反映されていない部分がある。
・これらに対して、EVにおいては一般的に、新契約時には新契約価値によりEVはプラスに、解約時には将来収益の消失としてEVはマイナスが計上される。基本的にロックフリーであることに加えて、MCEVではトータルバランスシートアプローチに基づき、基本的に、広範な資産負債全てを時価評価することから、リスク評価も含めて、含み損益が発生する度合いは小さいと言える。リスク評価において主にトップダウンアプローチを行う従来のEVに比べて、特にMCEVの優れる点でもあり、また、MCEV原則などに従うことで、より一層の会社間比較を促進できる。
・実際に、国際会計基準における保険契約プロジェクトの進展、国内外での監督当局における経済価値ベースのソルベンシー規制導入の動き、各保険会社における統合的リスク管理の高度化といった生命保険会社経営を取り巻く環境の変化が、「経済価値」という機軸を中心として急速に進んでいる。また、国内においても各種のEVを公表する会社が増えてきている。会社の企業価値を表す「経済価値ベース」に基づくMCEVを経営目標とすることは、ある意味自然な流れであるともいえる。 MCEVの考え方やインフラはこれらと重なる部分も多いことから、社内に経験・インフラを前もって整備することを目的とした導入も考えられる。
・以上のように、MCEVは会社価値や経営成績、リスクのより適正な把握を可能とするものであり、経営者の適切な経営判断・経営評価に資するものである。併せて、企業価値の向上を通じて会社のリスク対応力の強化が図られれば、さらなる契約者還元の充実にも繋がっていく。
・更に、会社の収益やリスク管理においてERMの導入が進められている等、収益とリスクとを一体として評価する枠組みの重要性が増してきている。 MCEV は収益とリスクを同時に扱うことが可能であるため、ERMとの整合性が高く、ERMの高度化に資することとなる。例えばALMを適切に反映できる。また、MCEVが会社目標となれば、経営陣に限らず、広く全社的に収益性・リスクに対する認識を深めることができるため、より一層の効率的な収益・リスク管理が行えるようになることも考えられる。
・株主等の投資家に対しても開示することで、会社価値の適切な評価を通じて投資判断の適正化を促進する効果がある。付随して、適切な買収価格の算定にも用いることができる。監督側においても、リスク情報が織り込まれたMCEVが開示されていることは、特にソルベンシー規制において透明性等が高められることが考えられる。更に、開示するということは経営としてMCEVの向上にコミットすることにもなるから、経営判断においてもMCEVがより実際に考慮されることになる。このようにして、MCEVを経営目標として設定し開示することは、会社価値の向上を通じて最終的には各種ステークホルダーの利益に資することであり、非常に大きな意義を持つと考えられる。
・尚、相互会社においてMCEV (企業価値）の向上を経営目標とすることと、実費主義という相互会社の理念との関係をどのように整理するかという論点がある。しかし、上述のようにMCEVの安定的・持続的向上をはかることは、長期的には会社の経営基盤を安定化させることにより、将来の保険金支払いをより高いレベルで確実なものとするとともに、配当還元余力を高めることにつながるものであり、今日的な相互会社のあり方に反するものでないと考える。",MCEV（市場整合的EV）を経営目標に掲げることは、ごまかしの効かない時価ベースで会社の実力を透明化し、将来の配当還元余力を高めるための「真の企業価値向上」に真っ向から取り組むことを意味します。
131,生保2,7,中問,,,6,(45) 区分経理の意義および商品区分の設定について、「保険会社向けの総合的な監督指針」および「保険検査マニュアル」の内容を踏まえ、簡潔に説明しなさい。,"【区分経理の意義】
生命保険会社においては、
・利益還元の公平性・透明性の確保、
・保険種類相互間の内部補助の遮断、
・事業運営の効率化、
・商品設計や価格設定面での創意工夫
などを図る観点から、一般勘定について保険商品の特性に応じた区分経理を行うことが重要である。
・各生命保険会社において自己責任原則のもと、保険経理の透明性、保険契約者間の公平性確保等の観点から、適切な区分経理が行われる必要がある。
・また、区分経理を導入するにあたっては、資産の配分方法、含み損益の配賦方法等について、アセットシェア等に基づき適切に配分方法が定められていることが重要である｡
・なお、区分経理は保険計理人の確認業務（責任準備金に関する事項、剰余金の分配または契約者配当に関する事項）にも関連している。

（保険検査マニュアルより）
・統合的リスク管理を行う前提として、①責任準備金、支払備金及び配当準備金（以下「責任準備金等」という。）の適切な積立て、②ソルベンシーマージン比率の適正な算定、③法令等で求められている経営分析や区分経理等といった財務の健全性・保険計理に関する管理を適切に行う必要がある。
・保険会社は、将来の不利益が財務の健全性に与える影響を把握し、必要に応じて、追加的に経営上又は財務上の対応をとっていく必要がある。そのため、法令等で求められている経営分析や区分経理等を適切に行う必要がある。

【商品区分の設定】
・区分経理を活用する上では、その目的に応じた適切かつ有効な区分を設定することが重要であり、保険の性質の相違等により理論的かつ合理的な区分とする必要がある。したがって、会社収支に重大な影響を与える場合等は、商品区分の新設や細分化をして管理することが望ましい。
・ただし、期間損益の安定性や事務負荷等を踏まえて重要性を検討した上で導入することが重要である。また、設定した商品区分については、商品ポートフォリオが大きく変化する場合等には設定を見直す必要がある。

（保険検査マニュアルより）
・商品区分は、損益及び負債の管理を行うためのものであるが、商品の特性や契約の保有状況に照らして、損益を把握する単位として適切なものとなっているか。例えば、「掛捨型の短期保険と貯蓄型の長期保険」、「無配当保険と有配当保険」、「予定利率固定型保険と予定利率変動型保険」、「個人保険と企業保険」などが、原則として、別区分で管理されているか。
なお、主契約に付加された特約等は、原則として、主契約と同じ商品区分に帰属させているか。
・新規商品の発売による当該保有契約の増大や、ある商品区分の中の一部の保険種類の契約の増大などにより、保険会社全体や商品区分の収支に重大な影響を与えるような場合に、新たな商品区分又は同種の細分化した商品区分を設定する際に、契約者間の公平性等に留意し、合理的な方法で行っているか。
・設定した商品区分について、合理的な理由（保有契約が減少し、商品区分の存在意義がなくなった場合等）がないにもかかわらず、その変更（他の商品区分に統合することを含む）を行っていないか。",保険種類（有配当・無配当、保障型・貯蓄型など）ごとに財布を分ける「区分経理」を厳格に行うことで、ある商品の赤字を別の商品で勝手に埋め合わせる不公平（内部補助）を防止します。
132,生保2,7,中問,,,6,(46) 区分経理の意義および全社区分の機能と財源について、簡潔に説明しなさい。,"【区分経理の意義】
・生命保険会社においては、利益還元の公平性・透明性の確保、保険種類相互間の内部補助の遮断、事業運営の効率化、商品設計や価格設定面での創意工夫などを図る観点から、一般勘定についで保険商品の特性に応じた区分経理を行うことが重要である。
・各生命保険会社において白己責任原則のもと、保険経理の透明性、保険契約者間の公平性確保等の観点から、適切な区分経理が行われる必要がある。
・また、区分経理を導入するにあたっては、資産の配分方法、含み損益の配賦方法等について、アセットシェア等に基づき適切に配分方法が定められていることが重要である。
・なお、区分経理は保険計理人の確認業務（責任準備金に関する事項、剰余金の分配または契約者配当に関する事項）にも関連している。

（保険検査マニュアルより）
・統合的リスク管理を行う前提として、①責任準備金、支払備金及び配当準備金（以下「責任準備金等」という。）の適切な積立て、②ソルベンシーマージン比率の適正な算定、③法令等で求められている経営分析や区分経理等といった財務の健全性・保険計理に関する管理を適切に行う必要がある。
・保険会社は、将来の不利益が財務の健全哇に与える影響を把握し、必要に応じて、追加的に経営上又は財務上の対応をとっていく必要がある。そのため、法令等で求められている経営分析や区分経理等を適切に行う必要がある。

【全社区分の機能】
全社区分の機能は次のイからニの全部又は一部とする．
　イ．リスクバッファー機能
　　　死亡保障リスク、予定利率リスク、価格変動等リスク、経営管理リスク等に対応するためのバッファー機能
　ロ．新しい商品の開発等に係る事業運営資金の提供機能
　ハ．会社全体で共有する資産、共通する経費等の管理機能
　ニ．現預金等の管理機能

【全社区分の財源】
　全社区分は、以下のものを財源とする。
　・基金又は資本金、法定準備金、任意積立金（配当平衡積立金を含む。）等の純資産（但し未処分利益又は未処分剰余金を除く。）
　・危険準備金、価格変動準備金、退職給付引当金等の負債
　・その他いずれの「商品区分」にも帰属していない負債・純資産の全部又は一部
　・全社区分の諸機能を果たすために、全社区分に帰属させる資産が全社区分に帰属する負債及び純資産を超過する場合は、その超過分は、商品区分から借入れをするか出資を受けた金額",全社区分は、各商品区分からは切り離された「会社全体の金庫」であり、自己資本や全社的な準備金（バッファー）を一元管理し、有事の際の防波堤や新規事業への投資元本として機能します。
133,生保2,7,中問,,,6,(47) 区分経理において商品区分の設定にあたっての留意点と商品区分の改廃(新商品発売時の新設､既存商品区分の廃止)を行う際に留意すべき事項をそれぞれ説明せよ,"○商品区分設定にあたっての留意点
・生命保険会社においては、「利益還元の公平性」。「透明性の確保」、「保険種類相互間の内部補助の遮断」、「事業運営の効率化」、「商品設計や価格設定面での創意工夫などを図る」観点から、一般勘定について保険商品の特性に応じた区分経理を行うことが重要。
・各生命保険会社において自己責任原則のもと、保険経理の透明性、保険契約者間の公平性確保等の観点から、適切な区分経理が行われる必要がある。
･商品の特性や保有状況に照らして､損益を把握する単位として適切なものとなっている必要があり、保険の性質の相違等により理論的、合理的な区分とする必要がある。
・ただし、期間損益の安定性や事務負荷等を踏まえて重要性を検討した上で導入することも重要である。
・なお、区分経理は保険計理人の確認業務（責任準備金に関する事項、剰余金の分配または契約者配当に関する事項）にも関連している。

○新設にあたっての留意点
・新商品の発売による当該保有契約の増大やある商品区分の中の一部の保険種類の契約の増大など、会社全体の収支に重大な影響を与えるような場合等は、新たな商品区分を設定して管理することが望ましい。
・資産の配分方法、含み損益の配賦方法等について、アセットシェア等に基づき適切に配分方法が定められていることが重要である。
・新商品発売時の区分設定においては、保有が一定規模に積み上がるまでの間は、リスク量＞リスクバッファー水準となる可能性が高いので、出資の要否の判断が必要。
 ＜出資／貸付の要否判断の視点＞（検査マニュアルに観点の記述あり）
　　・新設区分では内部留保が少ないために異常危険等による損失に備えることや、新規商品の販売に伴う事業連営資金が不足することへの備えとして、出資あるいは貸付を検討する
　　・当該新設区分の事業計画等に照らし､機能を果たした出資が返済される事や、適切な貸付条件が設定される事が必要
・ただし、出資に対しては当該商品区分で生じた剰余から一定の配当を全社区分に支払う必要かあるため、当該区分の内部留保の積み上げスピードが遅くなるという論点もある。
･想定する販売量､それを踏まえたリスク量､出資に対する適切な配当率等を総合的に勘案した上で、出資の必要性、実施する場合の金額、返済計画等に関して慎重に検討を行う必要がある。
・既発売商品の区分切り出しにあたっては、資産、含み損益のほか過去に蓄積した内部留保についても適切に配分する必要がある。
・商品区分の切り出しに伴い資産区分も細分化する場合には、ファンドが小さくなるごとに伴う資産運用効率の低下を招く可能性もある。

○廃止時の留意点
・設定した商品区分については、保有契約が減少し商品区分の存在意義がなくなった場合等、合理的な理由がある場合を除き、その変更は行わない。
・保有契約の減少が生じた場合、商品区分は収支が悪化あるいは不安定となる可能性があるため、商品区分を廃止して他の商品区分に統合する他、当該区分へ出資、貸付、てん補を行い、状況を継続的に見ていくことも考えられる。
・出資、貸付の留意点は新設時と同様。てん補の場合は、損失の回復の見込みがない場合に限られ、損失が拡大しないよう所要の措置を講じる必要がある。",商品区分の新設や廃止は会社の損益管理に直結するため、新設時には初期投資（全社区分からの出資）の回収計画を練り、廃止時には残存契約の公平性を保つための厳格なルールに従う必要があります。
134,生保2,7,中問,,,6,(48) 区分経理における商品区分と全社区分との取引について分類し､簡潔に説明しなさい。,"●商品区分と全社区分との間の取引は、（資金の流動一性の確保又は保険金等の円滑な支払いのために行われる）貸借、出資、その他の取引に分類される。

イ．貸借
①現預金等の貸借
●貸借ごとに他の商品区分又は全社区分と区別して管理する。また借越しが継続しないように限度額等を設ける必要がある。
②現預金等以外の貸借（貸付）
●全社区分から商品区分への貸付は、異常な保険金の支払い、新商品の販売に伴う事業運営資金、その他やむを得ない事情がある場合に限定される。また、商品区分から全社区分への貸付は、全社区分の規模が小さいためにその機能を十分に果たすことができない場合に限定される。
●貸付を行う場合、金額、利率、期限その他の返済条件をあらかじめ定めておく必要がある。

ロ．出資
●全社区分から商品区分への出資および商品区分から全社区分への出資も、貸付と同様の場合に限定される。
●出資を受けた商品区分又は区分に全社おいて、剰余金が発生した場合、出資に対応する金額を出資した商品区分又は全社区分に配分される。

ハ．その他の取引
●資本又は危険準備金等の積み増し、取り崩しに係る取引
●転換等により、責任準備金等を転換後等の商品区分に支払う取引
●新契約費を全社区分から支払う場合に、商品区分から全社区分に新契約費相当分を支払う取引
●全社区分における共有資産等に対する対価として、各商品区分が使用料等を支払う取引
●商品区分における特定のリスク発生による損失実現時に、全社区分から当該商品区分に当該損失実現額を支払う取引（あらかじめ保険数理的に定められた対価を支払ったものに限る｡）
●商品区分または全社区分において、将来回復が見込めない重大な損害が発生し、全社区分または商品区分からその損害のてん補を受ける取引",商品区分と全社区分の間の取引は、資金の独立性を保つため原則禁止に近い状態であり、巨大災害時の損失補填や新商品開発など、法令で認められた「やむを得ない事情」に限り厳重な管理の下で行われます。
135,生保2,その他,中問,,,6,(51) 資産負債管理の測定方法のひとつとしてストレステスト(第三分野保険のストレステストではない)がある｡このストレステストについて概要と留意点を説明せよ,"○概要
・ストレスをかけた際の資産負債の影響を測定する。
・リスク管理やリスクに対処するために十分な財務資源を維持するために役立つ。
・保険会社の将来の財務状態の下で、異なるストレスシナリオの全体的な影響を特定し定量化するのに利用されうる。
・何か起こるかを予測するのではなく、起こるかもしれないことを検証するのに有効

○留意点
・ストレステストは感応度テストやシナリオテストを網羅する。
・感応度テストは完全に代わりのシナリオを考慮するのではなく、１つないし少数の変数を動かした影響を検証する。
・ストレステストの一部として使われるシナリオテストは、決定論的なシナリオテスト以上のことも考慮しなければならない場合がある。
・ストレステストのシナリオは例えば過去の事象やリスクデータベースを参照したモデリングまでをも含めることもある。
・起こり得る事象を想定したうえで、その事象から影響を受ける複数のリスクファクター間の依存関係を意識してストレステストを実施することが重要。
・ストレステストは、保険会社固有のリスク特性や保険引受事業に適したものであるべき。
・保険会社の資産負債管理リスクに対するエクスポージャーを正しく検証するためには、ストレステストは、多少悪くなるといった程度のものを扱うのではなく、保険会社の将来の財務状況に対して重大に不利な方向の脅威を扱うべき。
・保険会社は必要資本の評価や戦略的計画、危機管理計画のためにストレステストを活用すべき。
・取締役会や管理者は保険会社の財務状況を損なうには、あるリスクがどの程度不利な方向となるべきなのかを知る必要がある。これには、市場リスクや保険引受リスク、流動性リスクを含む保険会社の資産と負債から生じるすべてのリスクを含めなければならない。
・保険会社にとって市場リスクとは、金利、為替レート、株価の変動といった市場動向の結果、負債価値の変動では相殺されない資産価値の不利な方向への変動を意味する。

＜監哲指針上の留意点＞
・ヒストリカルシナリオ（過去の主な危機のケースや最大損失事例の当てはめ）のみならず、仮想のストレスシナリオによる分析も行っているか。
・仮想のストレスシナリオについては、内外の経済動向に関し、株式の価格、金利、為替、信用スプレッドなど、保険会社の保有するリスクに応じて、複数の要素についてストレスシナリオを作成しているか。
・複数の要素が同時に変動するシナリオについて、前提となっている保有資産間の価格の相関関係が崩れるような事態も含めて検討を行っているか。
・保有する資産の市場流動性が低下する状況を勘案しているか。
・変額年金保険の様々オプション・保証性の高い要素については、その特性を考慮した上で、適切なストレスシナリオを設定しているか。
・再保険やデリバティブ等によるリスクのヘッジを行っている場合には、カウンターパーティリスクを考慮してストレスシナリオを設定しているか。
・ストレステストに使用されるモデルの信頼性について、定期的に検証されているか。
・ストレステストの設定に際しては､取締役会において､保険会社におけるリスク管理の方針として、基本的な考え方を明確に定めているか。
・その際、基本的な考え方は、統合リスク管理との間に矛盾がなく、かつ、統合リスク管理の計量化手法で把握できないリスクを捉えるとの観点からの配慮がなされているか
・また、取締役会等において、定期的に、かつ必要に応じ随時、保険会社の業務の内容等を踏まえ、設定内容を見直しているか。
・ストレステストを実施するにあたって、必要となる専門知識と技術を有する者が関与しているか。
・経営危機に至る可能性が高いシナリオを特定し、そのようなリスクをコントロールすべく必要な方策を準備するため、リバース・ストレステストを定期的に実施しているか。",ALMにおけるストレステストは、「少し景気が悪くなった」程度ではなく、「リーマンショック級の危機が来たら会社が持つか」といった極端かつ複合的な危機シナリオを想定して会社の耐久力を測るものです。
136,生保2,その他,中問,,,7,(52) 保険会社向けの総合的な監督指針において、財務の健全性に関するリスク管理でのストレステストの実施を定めているが、生命保険会社がストレステストを行う意義およびストレスシナリオの設定において留意すべき点について、監督指針に沿って簡潔に説明しなさい。,"【生命保険会社がストレステストを行う意義】
・保険会社は、将来の不利益が財務の健全性に与える影響をチェックし､必要に応じて、追加的に経営上又は財務上の対応をとって行く必要がある。そのためのツールとして、感応度テスト等を含むストレステスト（想定される将来の不利益が生じた場合の影響に関する分析）は重要である。
・特に、市場が大きく変動しているような状況下では、VaRによるリスク管理には限界があることから、ストレステストの活用は極めて重要である。
・保険会社においては、市場の動向等も勘案しつつ、財務内容及び保有するリスクの状況に応じたストレステストを自主的に実施することが求められる。

　【ストレスシナリオの設定において留意すべき点】
・ヒストリカルシナリオ（過去の主な危機のケースや最大損失事例の当てはめ）のみならず、仮想のストレスシナリオによる分析も行っているか。
・仮想のストレスシナリオについては、内外の経済動向に関し、株式の価格、金利、為替、信用スプレッドなど、保険会社の保有するリスクに応じて、複数の要素についてストレスシナリオを作成しているか。
・複数の要素が同時に変動するシナリオについて、前提となっている保有資産間の価格の相関関係が崩れるような事態も含めて検討を行っているか。
・保有する資産の市場流動性が低下する状況を勘案しているか。
・変額年金保険の様なオプション・保証性の高い要素については、その特性を考慮した上で、適切なストレスシナリオを設定しているか。
・再保険やデリバティブ等によるリスクのヘッジを行っている場合には、カウンターパーティリスクを考慮してストレスシナリオを設定しているか。
・ストレステストの設定に際しては、取締役会において、保険会社におけるリスク管理の方針として、基本的な考え方を明確に定めているか。
・その際、基本的な考え方は、統合リスク管理との間に矛盾がなく、かつ、統合リスク管理の計量化手法で把握できないリスクを捉えるとの観点からの配慮がなされているか
・また、取締役会等において、定期的に、かつ必要に応じ随時、保険会社の業務の内容等を踏まえ、設定内容を見直しているか。",危機時には「株も債券も同時に下落する（相関の崩壊）」や「資産が市場で売れなくなる（流動性の枯渇）」といった平時ではあり得ない事象が重なるため、シナリオ設定には最悪の事態を想定する想像力が求められます。
137,生保2,IAIS,中問,,,7,(53) IAISのALMイシューペ一パーにおいて記述されている資産負債管理の対象となるリスクについて列挙し、それぞれ簡潔に説明しなさい。,"＜市場リスク＞
・市場価格の変動やボラティリティの変動等によるリスクで、以下のリスクが含まれる。
・金利リスク（市場における信用スプレッドの変動を含む）：金利の変動やそのキャッシュフローへの影響による損失リスク。
・株式、不動産およびその他の資産のリスク：株式およびその他の資産の市場価値の変動から生じる損失リスク。
・外国為替リスク：為替レートの変動から生じる損失リスク
・市場リスクに関連する信用リスク：市場リスクのエクスポージャーの調整に際して、カウンターパーティーの信用リスクのエクスポージャーが高まる可能性がある。

＜保険引受リスク＞
・保険契約を引き受けることによって発生する保険事業に特有のリスク。
・具体的に資産負債管理で考慮されるべきでものとして、支払方法選択オプション、解約権や契約更新権などの、保険契約者に与えられるオプションがある。
・仮にこれらが適切に管理されない場合は、保険会社には、保険契約期間中追加の費用が発生し潜在的には流動性コストとなり得る。
・保険会社は、組込オプションの特性やそれらが資産負債に与える影響を理解しなければならない。
・また、商品開発においては、適切にプライシングされ、付随の投資戦略が適切になるようにその特性が十分理解されなければならない。

＜流動性リスク＞
・流動性リスクとは、支払事由が発生した際、それに充当するためのキャッシュフローを負債に対応した資産の中で十分に用意できない場合に生じる損失の大きさのことである。
・このとき、保険会社は好ましくない価格で他の資産を売却せざるを得ない場合もある。
・保険会社の流動性特性は、資産と負債によって決定され、市場の環境に応じて変化する。",ALM（資産負債管理）が向き合うべきリスクは、株価や金利の動き（市場リスク）だけでなく、契約者が急に一斉解約に走るリスク（保険引受リスク）や、手元の現金がショートするリスク（流動性リスク）など多岐にわたります。
